#pacId	locusName	transcriptName	peptideName	Pfam	Panther	KOG	KEGG/ec	KO	GO	Best-hit-arabi-name	arabi-symbol	arabi-defline
15419775	63143	63143	63143	PF05686	PTHR12203			K13667		AT5G23850.1		Arabidopsis thaliana protein of unknown function (DUF821)
15419791	63153	63153	63153	PF11961,PF05003	PTHR31371,PTHR31371:SF2					AT3G23160.1		Protein of unknown function (DUF668)
15420466	63207	63207	63207	PF00569,PF00249,PF04433,PF16495	PTHR12802,PTHR12802:SF39	KOG1279		K11649	GO:0008270,GO:0005515	AT4G34430.1	ATSWI3D,CHB3	DNA-binding family protein
15420564	63250	63250	63250	PF01554	PTHR11206,PTHR11206:SF92	KOG1347		K03327	GO:0055085,GO:0016020,GO:0015297,GO:0015238,GO:0006855	AT1G58340.1	ZF14	MATE efflux family protein
15420852	6327	6327	6327	PF00347	PTHR11655,PTHR11655:SF14	KOG3254		K02933	GO:0019843,GO:0006412,GO:0005840,GO:0003735	AT1G05190.1	emb2394	Ribosomal protein L6 family
15421145	63315	63315	63315	PF13041,PF01535	PTHR24015					AT1G09410.1		pentatricopeptide (PPR) repeat-containing protein
15421163	63324	63324	63324	PF06963	PTHR11660,PTHR11660:SF57	KOG2601		K14685	GO:0034755,GO:0016021,GO:0005381	AT5G03570.1	ATIREG2,FPN2,IREG2	iron regulated 2
15420875	6338	6338	6338	PF01417	PTHR12276,PTHR12276:SF45			K12471		AT2G43160.2		ENTH/VHS family protein
15420878	6339	6339	6339	PF00179	PTHR24067,PTHR24067:SF59	KOG0417	6.3.2.19	K13960		AT3G24515.1	UBC37	ubiquitin-conjugating enzyme 37
15421957	63437	63437	63437	PF01416	PTHR11142,PTHR11142:SF9	KOG2553	5.4.99.12,4.2.1.70	K06173	GO:0009982,GO:0009451,GO:0003723,GO:0001522	AT2G30320.1		Pseudouridine synthase family protein
15422694	63506	63506	63506	PF01150	PTHR11782,PTHR11782:SF42	KOG1386	3.6.1.5	K01510	GO:0016787	AT2G02970.1		GDA1/CD39 nucleoside phosphatase family protein
15420907	6355	6355	6355	PF00069	PTHR27002,PTHR27002:SF80		2.7.11.1	K04733	GO:0006468,GO:0005524,GO:0004672	AT4G32300.1	SD2-5	S-domain-2 5
15422763	63552	63552	63552	PF00067	PTHR24298	KOG0156			GO:0055114,GO:0020037,GO:0016705,GO:0005506	AT5G04630.1	CYP77A9	cytochrome P450, family 77, subfamily A, polypeptide 9
15422769	63559	63559	63559	PF13041	PTHR24015			K17710		AT5G39710.1	EMB2745	Tetratricopeptide repeat (TPR)-like superfamily protein
15422784	63565	63565	63565	PF00300	PTHR23029,PTHR23029:SF43	KOG0235	3.1.3.63	K15634		AT5G22620.2		phosphoglycerate/bisphosphoglycerate mutase family protein
15422801	63572	63572	63572	PF02338	PTHR12419,PTHR12419:SF4		3.4.19.12	K12655	GO:0016579,GO:0004843	AT2G27350.3		OTU-like cysteine protease family protein
15420910	6359	6359	6359	PF01453								
15422833	63596	63596	63596	PF13812,PF13041	PTHR24015					AT3G29290.1	emb2076	Pentatricopeptide repeat (PPR) superfamily protein
15423400	63609	63609	63609	PF14531	PTHR23257,PTHR23257:SF81	KOG0192	2.7.11.1		GO:0004674	AT5G58950.1		Protein kinase superfamily protein
15420921	6364	6364	6364	PF00281,PF00673	PTHR11994,PTHR11994:SF4			K02931		AT4G01310.1		Ribosomal L5P family protein
15423544	63669	63669	63669	PF03372	PTHR12121,PTHR12121:SF44	KOG2338				AT5G54130.2		Calcium-binding endonuclease/exonuclease/phosphatase family
15401947	63700	63700	63700	PF03372	PTHR11200,PTHR11200:SF159	KOG0565				AT2G32010.2	CVL1	CVP2 like 1
15402003	63731	63731	63731	PF01603	PTHR10257,PTHR10257:SF20			K11584	GO:0008601,GO:0007165,GO:0000159	AT3G09880.1	ATB\' BETA	Protein phosphatase 2A regulatory B subunit family protein
15402042	63752	63752	63752		PTHR15486		2.3.1.15,2.3.1.198	K13508		AT3G11430.1	ATGPAT5,GPAT5	glycerol-3-phosphate acyltransferase 5
15402655	63817	63817	63817	PF03016	PTHR11062,PTHR11062:SF64	KOG1021				AT2G29040.1		Exostosin family protein
15402773	63866	63866	63866	PF05577	PTHR11010,PTHR11010:SF11	KOG2182	3.4.16.2		GO:0008236,GO:0006508	AT4G36195.3		Serine carboxypeptidase S28 family protein
15420967	6391	6391	6391	PF06369	PTHR40388				GO:0052331,GO:0046931,GO:0046930,GO:0015267,GO:0006812			
15403448	63938	63938	63938	PF00201	PTHR11926,PTHR11926:SF279	KOG1192	2.4.1.203		GO:0016758,GO:0008152	AT1G22400.1	ATUGT85A1,UGT85A1	UDP-Glycosyltransferase superfamily protein
15403463	63947	63947	63947	PF00400	PTHR14091	KOG0270		K14791	GO:0005515	AT4G18905.1		Transducin/WD40 repeat-like superfamily protein
15403478	63950	63950	63950	PF00400	PTHR14091	KOG0270		K14791	GO:0005515	AT4G18905.1		Transducin/WD40 repeat-like superfamily protein
15403578	63996	63996	63996	PF01490	PTHR22950,PTHR22950:SF237	KOG1305		K14993		AT1G80510.1		Transmembrane amino acid transporter family protein
15421435	640	640	640	PF05496	PTHR23077,PTHR23077:SF27	KOG0740,KOG0737		K14575	GO:0009378,GO:0006310,GO:0006281	AT3G56690.1	CIP111	Cam interacting protein 111
15421731	64000	64000	64000	PF00201	PTHR11926		2.4.1.203		GO:0016758,GO:0008152	AT1G22360.1	AtUGT85A2,UGT85A2	UDP-glucosyl transferase 85A2
15421767	64019	64019	64019	PF00560,PF13855	PTHR27000				GO:0005515	AT4G28560.1	RIC7	ROP-interactive CRIB motif-containing protein 7
15421789	64025	64025	64025		PTHR33984,PTHR33984:SF2					AT4G12070.1		
15421440	6403	6403	6403	PF00583	PTHR23091,PTHR23091:SF46	KOG3138	2.3.1.88		GO:0008080	AT5G11340.1		Acyl-CoA N-acyltransferases (NAT) superfamily protein
15421829	64042	64042	64042		PTHR24006	KOG1947		K10268		AT5G51380.1		RNI-like superfamily protein
15421907	64073	64073	64073	PF01458	PTHR30508,PTHR30508:SF3			K09015	GO:0016226	AT1G32500.1	ATNAP6,NAP6	non-intrinsic ABC protein 6
15422551	64103	64103	64103	PF00069	PTHR27001,PTHR27001:SF116	KOG1187	2.7.11.1		GO:0006468,GO:0005524,GO:0004672	AT2G18890.1		Protein kinase superfamily protein
15422559	64109	64109	64109	PF13450	PTHR10742,PTHR10742:SF287		1.3.5.5			AT3G09580.1		FAD/NAD(P)-binding oxidoreductase family protein
15422636	64135	64135	64135	PF00026	PTHR13683,PTHR13683:SF308	KOG1339	3.4.23.12		GO:0006508,GO:0004190	AT1G01300.1		Eukaryotic aspartyl protease family protein
15422680	64159	64159	64159	PF14416,PF13839	PTHR32285					AT5G20590.1	TBL5	TRICHOME BIREFRINGENCE-LIKE 5
15422693	64161	64161	64161	PF00026	PTHR13683,PTHR13683:SF308	KOG1339	3.4.23.12		GO:0006508,GO:0004190	AT1G01300.1		Eukaryotic aspartyl protease family protein
15422695	64169	64169	64169		PTHR37698,PTHR37698:SF1					AT1G15980.1	NDF1,NDH48	NDH-dependent cyclic electron flow 1
15422727	64181	64181	64181	PF00344	PTHR10906,PTHR10906:SF1	KOG1373		K10956	GO:0016020,GO:0015031	AT1G78720.1		SecY protein transport family protein
15421470	6419	6419	6419									
15423277	64201	64201	64201	PF00026	PTHR13683,PTHR13683:SF223	KOG1339	3.4.23.12		GO:0006508,GO:0004190	AT2G03200.1		Eukaryotic aspartyl protease family protein
15423321	64232	64232	64232	PF12056	PTHR31963,PTHR31963:SF4					AT3G20300.1		Protein of unknown function (DUF3537)
15423342	64240	64240	64240	PF06969,PF04055	PTHR13932,PTHR13932:SF3		1.3.99.22	K02495	GO:0051536,GO:0003824	AT5G63290.1		Radical SAM superfamily protein
15423344	64241	64241	64241	PF03514	PTHR31636,PTHR31636:SF9				GO:0048366,GO:0043565,GO:0009956,GO:0008356,GO:0005634,GO:0003700	AT4G37650.1	SGR7,SHR	GRAS family transcription factor
15423348	64246	64246	64246	PF01764	PTHR21493,PTHR21493:SF131		3.1.1.3		GO:0006629	AT3G14360.1		alpha/beta-Hydrolases superfamily protein
15421498	6427	6427	6427	PF04146	PTHR12357,PTHR12357:SF22					AT3G13060.2	ECT5	evolutionarily conserved C-terminal region 5
15423423	64274	64274	64274	PF00246	PTHR11705,PTHR11705:SF81		3.4.17.15		GO:0008270,GO:0006508,GO:0004181	AT5G42320.1		Zn-dependent exopeptidases superfamily protein
15401827	64314	64314	64314	PF03016	PTHR11062,PTHR11062:SF47	KOG1021				AT1G63450.1	RHS8	root hair specific 8
15401851	64323	64323	64323	PF02469	PTHR32499,PTHR32499:SF3					AT5G06390.1	FLA17	FASCICLIN-like arabinogalactan protein 17 precursor
15401935	64357	64357	64357	PF04884	PTHR12770,PTHR12770:SF22					AT1G13770.1	RUS3	Protein of unknown function, DUF647
15401962	64370	64370	64370	PF00472,PF03462	PTHR11075,PTHR11075:SF46	KOG2726		K02836	GO:0006415,GO:0003747,GO:0016149,GO:0005737	AT5G36170.1	ATPRFB,HCF109	high chlorophyll fluorescent 109
15402590	64442	64442	64442	PF00514	PTHR23315,PTHR23315:SF59		6.3.2.19	K08332	GO:0005515	AT4G31890.1		ARM repeat superfamily protein
15402615	64454	64454	64454	PF02458	PTHR31642		2.3.1.133	K13065	GO:0016747	AT5G48930.1	HCT	hydroxycinnamoyl-CoA shikimate/quinate hydroxycinnamoyl transferase
15402644	64465	64465	64465	PF07738	PTHR12911,PTHR12911:SF27	KOG2687		K19347		AT5G04990.1	ATSUN1,SUN1	SAD1/UNC-84 domain protein 1
15403312	64527	64527	64527	PF00743	PTHR23023,PTHR23023:SF83	KOG1399	1.14.13.168	K11816	GO:0055114,GO:0050661,GO:0050660,GO:0004499	AT4G28720.1	YUC8	Flavin-binding monooxygenase family protein
15403372	64553	64553	64553	PF00067	PTHR24298	KOG0156	1.14.13.88		GO:0055114,GO:0020037,GO:0016705,GO:0005506	AT5G57260.1	CYP71B10	cytochrome P450, family 71, subfamily B, polypeptide 10
15403375	64559	64559	64559	PF03514	PTHR31636					AT1G07520.1		GRAS family transcription factor
15403386	64568	64568	64568	PF00076	PTHR24012,PTHR24012:SF379	KOG0148		K13201	GO:0003676	AT1G17370.1	UBP1B	oligouridylate binding protein 1B
15403426	64580	64580	64580	PF14531	PTHR27002	KOG1187	2.7.11.1	K04730		AT4G32300.1	SD2-5	S-domain-2 5
15403433	64588	64588	64588	PF03514	PTHR31636					AT1G07530.1	ATGRAS2,GRAS2,SCL14	SCARECROW-like 14
15421594	6462	6462	6462	PF13589	PTHR23336,PTHR23336:SF11					AT4G36290.1	CRT1	compromised recognition of TCV 1
15404054	64626	64626	64626	PF13532	PTHR31447,PTHR31447:SF1	KOG4176		K10767		AT4G36090.3		oxidoreductase, 2OG-Fe(II) oxygenase family protein
15404093	64648	64648	64648	PF05637	PTHR31311	KOG4748	2.4.2.39	K08238	GO:0016757,GO:0016021	AT5G07720.1		Galactosyl transferase GMA12/MNN10 family protein
15404761	64706	64706	64706	PF00069	PTHR27002	KOG1187	2.7.11.1	K04733	GO:0006468,GO:0005524,GO:0004672	AT4G32300.1	SD2-5	S-domain-2 5
15404854	64743	64743	64743	PF02987	PTHR23241,PTHR23241:SF54	KOG4744				AT2G18340.2		late embryogenesis abundant domain-containing protein / LEA domain-containing protein
15404856	64748	64748	64748	PF02987	PTHR23241	KOG4744				AT2G18340.1		late embryogenesis abundant domain-containing protein / LEA domain-containing protein
15404901	64762	64762	64762	PF07650,PF01926	PTHR11649,PTHR11649:SF57	KOG1423			GO:0003723,GO:0005525	AT1G30960.1		GTP-binding family protein
15404903	64764	64764	64764	PF01764	PTHR31828	KOG4569			GO:0006629	AT1G06800.2	PLA-I{gamma}1	alpha/beta-Hydrolases superfamily protein
15404904	64765	64765	64765	PF06999	PTHR31902,PTHR31902:SF5					AT4G26620.1		Sucrase/ferredoxin-like family protein
15405574	64803	64803	64803	PF05686	PTHR12203			K13667		AT1G07220.1		Arabidopsis thaliana protein of unknown function (DUF821)
15405790	64891	64891	64891	PF01753,PF04194	PTHR12298	KOG2061		K14801	GO:0005737	AT4G02220.1		zinc finger (MYND type) family protein / programmed cell death 2 C-terminal domain-containing protein
15406384	64916	64916	64916	PF01490	PTHR22950,PTHR22950:SF282	KOG1304		K14209		AT3G11900.1	ANT1	aromatic and neutral transporter 1
15406422	64937	64937	64937	PF03151	PTHR11132,PTHR11132:SF121	KOG1443		K15280		AT1G06470.1		Nucleotide/sugar transporter family protein
15402371	65001	65001	65001		PTHR36354					AT3G56430.1		
15402444	65030	65030	65030	PF14416,PF13839	PTHR32285,PTHR32285:SF12					AT2G14530.1	TBL13	TRICHOME BIREFRINGENCE-LIKE 13
15402446	65031	65031	65031	PF14416,PF13839	PTHR32285,PTHR32285:SF12					AT2G14530.1	TBL13	TRICHOME BIREFRINGENCE-LIKE 13
15422233	6505	6505	6505	PF13855	PTHR23155				GO:0005515	AT5G05850.1	PIRL1	plant intracellular ras group-related LRR 1
15402572	65096	65096	65096	PF00400	PTHR22844,PTHR22844:SF159	KOG0294,KOG0271,KOG0315			GO:0005515	AT1G24130.1		Transducin/WD40 repeat-like superfamily protein
15403205	65145	65145	65145	PF03765,PF00650	PTHR23324,PTHR23324:SF48	KOG1471				AT3G51670.1		SEC14 cytosolic factor family protein / phosphoglyceride transfer family protein
15403265	65160	65160	65160	PF00069	PTHR27003,PTHR27003:SF117	KOG1187	2.7.11.1		GO:0006468,GO:0005524,GO:0004672	AT4G00330.1	CRCK2	calmodulin-binding receptor-like cytoplasmic kinase 2
15403270	65166	65166	65166	PF01062	PTHR33281,PTHR33281:SF1					AT3G61320.1		Bestrophin-like protein
15422255	6518	6518	6518		PTHR22908,PTHR22908:SF66					AT1G67120.1		ATPases;nucleotide binding;ATP binding;nucleoside-triphosphatases;transcription factor binding
15403842	65204	65204	65204	PF01925	PTHR14255,PTHR14255:SF3				GO:0016021	AT1G61740.1		Sulfite exporter TauE/SafE family protein
15403846	65208	65208	65208	PF00069	PTHR27002	KOG1187	2.7.11.1	K04733	GO:0006468,GO:0005524,GO:0004672	AT4G32300.1	SD2-5	S-domain-2 5
15403901	65231	65231	65231	PF01762	PTHR11214,PTHR11214:SF74	KOG2288	2.4.1.134	K00734	GO:0016020,GO:0008378,GO:0006486	AT1G05170.2		Galactosyltransferase family protein
15403946	65249	65249	65249	PF00481	PTHR13832,PTHR13832:SF117	KOG0698	3.1.3.16	K17506	GO:0003824,GO:0006470,GO:0004722	AT1G07160.1		Protein phosphatase 2C family protein
15403966	65256	65256	65256	PF01553	PTHR23063,PTHR23063:SF1	KOG4666	2.3.1.25	K13510	GO:0016746,GO:0008152	AT1G80950.1		Phospholipid/glycerol acyltransferase family protein
15403968	65258	65258	65258	PF00657	PTHR22835		3.1.1.49		GO:0016788	AT2G27360.1		GDSL-like Lipase/Acylhydrolase superfamily protein
15422283	6526	6526	6526	PF00225	PTHR24115		3.6.4.4		GO:0008017,GO:0007018,GO:0005524,GO:0003777,GO:0005871	AT3G50240.1	KICP-02	ATP binding microtubule motor family protein
15422285	6527	6527	6527									
15404687	65336	65336	65336	PF00657	PTHR22835,PTHR22835:SF133		3.1.1.49		GO:0016788	AT1G28650.1		GDSL-like Lipase/Acylhydrolase superfamily protein
15404707	65341	65341	65341	PF01080	PTHR10202,PTHR10202:SF15	KOG2736		K04505	GO:0016021,GO:0004190	AT2G29900.1	PS2	Presenilin-2
15404727	65351	65351	65351	PF00574	PTHR10381,PTHR10381:SF18	KOG0840	3.4.21.92	K01358		AT1G49970.1	CLPR1,NCLPP5,SVR2	CLP protease proteolytic subunit 1
15404768	65366	65366	65366	PF00646,PF13964,PF01344	PTHR24414,PTHR24414:SF34				GO:0005515	AT2G44130.1		Galactose oxidase/kelch repeat superfamily protein
15404775	65369	65369	65369	PF01476	PTHR33734					AT1G21880.2	LYM1	lysm domain GPI-anchored protein 1 precursor
15405486	65425	65425	65425	PF05705	PTHR12265,PTHR12265:SF11	KOG2521				AT3G19970.1		alpha/beta-Hydrolases superfamily protein
15405489	65428	65428	65428	PF00657	PTHR22835		3.1.1.49		GO:0016788	AT1G09390.1		GDSL-like Lipase/Acylhydrolase superfamily protein
15405553	65451	65451	65451	PF00514	PTHR23315,PTHR23315:SF65		6.3.2.19		GO:0005515	AT4G12710.1		ARM repeat superfamily protein
15422347	6548	6548	6548	PF00856	PTHR22884		2.1.1.43		GO:0005515	AT2G23740.2		nucleic acid binding;sequence-specific DNA binding transcription factors;zinc ion binding
15405649	65497	65497	65497	PF02485	PTHR31042,PTHR31042:SF2				GO:0016020,GO:0008375	AT5G14550.1		Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein
15406250	65512	65512	65512	PF00249,PF00072	PTHR26402,PTHR26402:SF423			K14491	GO:0000160	AT4G16110.1	ARR2,RR2	response regulator 2
15406271	65529	65529	65529	PF03188,PF04526	PTHR23130,PTHR23130:SF80	KOG4293			GO:0016021	AT5G35735.1		Auxin-responsive family protein
15406428	65599	65599	65599	PF00149	PTHR11668,PTHR11668:SF267				GO:0016787	AT1G18480.1		Calcineurin-like metallo-phosphoesterase superfamily protein
15422391	6561	6561	6561	PF01873	PTHR23001,PTHR23001:SF8			K03262	GO:0006413,GO:0003743	AT1G36730.1		Translation initiation factor IF2/IF5
15406953	65612	65612	65612	PF00076,PF00642,PF12872	PTHR24009				GO:0003676,GO:0046872	AT2G05160.1		CCCH-type zinc fingerfamily protein with RNA-binding domain
15407010	65645	65645	65645	PF01535	PTHR24015					AT4G02750.1		Tetratricopeptide repeat (TPR)-like superfamily protein
15407025	65657	65657	65657		PTHR35723,PTHR35723:SF1					AT2G45320.1		
15407050	65663	65663	65663	PF01095	PTHR31321		3.1.1.11	K01051	GO:0042545,GO:0030599,GO:0005618	AT5G19730.1		Pectin lyase-like superfamily protein
15407081	65678	65678	65678	PF03006	PTHR20855,PTHR20855:SF32	KOG0748		K07297	GO:0016021	AT4G37680.2	HHP4	heptahelical protein 4
15407679	65707	65707	65707	PF03188,PF04526	PTHR23130,PTHR23130:SF95	KOG4293			GO:0016021	AT5G35735.1		Auxin-responsive family protein
15407707	65717	65717	65717	PF00657	PTHR22835		3.1.1.3		GO:0016788	AT5G08460.1		GDSL-like Lipase/Acylhydrolase superfamily protein
15407735	65725	65725	65725	PF00657	PTHR22835				GO:0016788	AT5G15720.1	GLIP7	GDSL-motif lipase 7
15407835	65764	65764	65764	PF00069	PTHR24361,PTHR24361:SF315	KOG0198	2.7.11.25		GO:0006468,GO:0005524,GO:0004672	AT1G54960.1	ANP2,MAPKKK2,NP2	NPK1-related protein kinase 2
15408493	65804	65804	65804	PF06485	PTHR34556,PTHR34556:SF2					AT3G08010.1	ATAB2	RNA binding
15408566	65833	65833	65833	PF00657	PTHR22835,PTHR22835:SF133		3.2.1.51		GO:0016788	AT4G01130.1		GDSL-like Lipase/Acylhydrolase superfamily protein
15408630	65861	65861	65861	PF13639	PTHR14155			K16284	GO:0008270,GO:0005515	AT3G47990.1	SIS3	SUGAR-INSENSITIVE 3
15422473	6590	6590	6590	PF00270	PTHR24031,PTHR24031:SF25		3.6.4.13	K12811	GO:0005524,GO:0003676	AT1G20920.1		P-loop containing nucleoside triphosphate hydrolases superfamily protein
15409329	65904	65904	65904		PTHR36354					AT3G56430.1		
15409377	65922	65922	65922	PF03492	PTHR31009		2.1.1.275		GO:0008168	AT4G26420.1	GAMT1	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
15405306	66017	66017	66017	PF11187	PTHR21493,PTHR21493:SF101	KOG4569	3.1.1.3			AT5G18640.1		alpha/beta-Hydrolases superfamily protein
15405436	66060	66060	66060	PF00687	PTHR23105,PTHR23105:SF31	KOG1685		K14775		AT3G58660.1		Ribosomal protein L1p/L10e family
15406075	66109	66109	66109	PF01541	PTHR20208,PTHR20208:SF10			K15078		AT2G30350.2		Excinuclease ABC, C subunit, N-terminal
15422999	6612	6612	6612	PF00481	PTHR13832		3.1.3.16	K17500	GO:0003824,GO:0006470,GO:0004722	AT3G63340.2		Protein phosphatase 2C family protein
15406134	66137	66137	66137	PF02548	PTHR20881,PTHR20881:SF0	KOG2949	2.1.2.11	K00606	GO:0015940,GO:0003864	AT2G46110.1	KPHMT1,PANB1	ketopantoate hydroxymethyltransferase 1
15406173	66149	66149	66149	PF02301						AT1G67370.1	ASY1,ATASY1	DNA-binding HORMA family protein
15406193	66152	66152	66152		PTHR22792,PTHR22792:SF68			K18757		AT5G21160.3		LA RNA-binding protein
15406223	66160	66160	66160	PF00249	PTHR31003					AT1G68670.1		myb-like transcription factor family protein
15406880	66231	66231	66231	PF00102	PTHR19134	KOG0789	3.1.3.48		GO:0006470,GO:0004725	AT1G71860.3	ATPTP1,PTP1	protein tyrosine phosphatase 1
15406960	66275	66275	66275	PF00400	PTHR22844,PTHR22844:SF159	KOG0315	2.7.11.7		GO:0005515	AT1G24130.1		Transducin/WD40 repeat-like superfamily protein
15406984	66287	66287	66287	PF08238,PF01753	PTHR12298,PTHR12298:SF20					AT1G67340.1		HCP-like superfamily protein with MYND-type zinc finger
15406996	66294	66294	66294	PF13837	PTHR21654,PTHR21654:SF13					AT1G33240.1	AT-GTL1,AT-GTL2,GTL1	GT-2-like 1
15407589	66328	66328	66328	PF01762	PTHR11214,PTHR11214:SF85	KOG2288	2.4.1.134		GO:0016020,GO:0008378,GO:0006486	AT1G53290.1		Galactosyltransferase family protein
15407680	66363	66363	66363									
15407684	66365	66365	66365	PF07145,PF14259,PF00076	PTHR24012	KOG0131			GO:0003676	AT1G32790.1	CID11	CTC-interacting domain 11
15407739	66385	66385	66385	PF13639	PTHR14155,PTHR14155:SF140				GO:0008270,GO:0005515	AT3G61180.1		RING/U-box superfamily protein
15407743	66389	66389	66389		PTHR31032,PTHR31032:SF1					AT4G22890.1	PGR5-LIKE A	PGR5-LIKE A
15408500	66469	66469	66469	PF09335	PTHR12677,PTHR12677:SF5				GO:0016021	AT1G22850.1		SNARE associated Golgi protein family
15409333	66564	66564	66564	PF00332	PTHR32227		3.2.1.39		GO:0005975,GO:0004553	AT2G05790.1		O-Glycosyl hydrolases family 17 protein
15410042	66631	66631	66631	PF00307,PF03271	PTHR10623,PTHR10623:SF15	KOG3000		K10436	GO:0005515,GO:0008017	AT5G67270.1	ATEB1C,ATEB1H1,EB1C	end binding protein 1C
15410199	66695	66695	66695	PF03167	PTHR11264,PTHR11264:SF9	KOG2994	3.2.2.27	K03648	GO:0006284,GO:0006281,GO:0004844	AT3G18630.1	ATUNG,UNG	uracil dna glycosylase
15410772	66708	66708	66708	PF02668	PTHR10696,PTHR10696:SF21				GO:0055114,GO:0016491	AT3G21360.1		2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
15410800	66719	66719	66719	PF11891	PTHR31620,PTHR31620:SF5					AT3G08640.1		Protein of unknown function (DUF3411)
15410854	66743	66743	66743	PF01529	PTHR22883,PTHR22883:SF23	KOG1312	2.3.1.225	K18932	GO:0008270	AT3G04970.2		DHHC-type zinc finger family protein
15410908	66767	66767	66767	PF04939	PTHR17602	KOG1765		K14852	GO:0042254,GO:0005634	AT2G37990.1		ribosome biogenesis regulatory protein (RRS1) family protein
15410913	66769	66769	66769	PF03106	PTHR31221,PTHR31221:SF1				GO:0043565,GO:0006355,GO:0003700	AT4G26640.2	AtWRKY20,WRKY20	WRKY family transcription factor family protein
